id,code,name,dangerous
l10n_mx_wbl_products_services_25171900,25171900,Ruedas y acabados,0
l10n_mx_wbl_products_services_25171901,25171901,Rines o ruedas para automóviles,0
l10n_mx_wbl_products_services_25171902,25171902,Ruedas para trenes,0
l10n_mx_wbl_products_services_25171903,25171903,Rines o ruedas para camiones,0
l10n_mx_wbl_products_services_25171905,25171905,Válvulas de neumáticos,0
l10n_mx_wbl_products_services_25171906,25171906,Cubiertas de llantas de automóviles,0
l10n_mx_wbl_products_services_25172000,25172000,Componentes de sistema de suspensión,0
l10n_mx_wbl_products_services_25172001,25172001,Sistemas de suspensión para automóviles,0
l10n_mx_wbl_products_services_25172002,25172002,Sistemas de suspensión para camiones,0
l10n_mx_wbl_products_services_25172003,25172003,Amortiguadores para camiones,0
l10n_mx_wbl_products_services_25172004,25172004,Amortiguadores para automóviles,0
l10n_mx_wbl_products_services_25172005,25172005,Sistemas de suspensión para trenes,0
l10n_mx_wbl_products_services_25172007,25172007,Puntales,0
l10n_mx_wbl_products_services_25172009,25172009,Buje de automóvil,0
l10n_mx_wbl_products_services_25172010,25172010,Barra anti -  ladeo,0
l10n_mx_wbl_products_services_25172011,25172011,Amortiguadores de choque,0
l10n_mx_wbl_products_services_25172012,25172012,Placa deslizante,0
l10n_mx_wbl_products_services_25172013,25172013,Brazo de control de automóvil,0
l10n_mx_wbl_products_services_25172014,25172014,Sistema activo de suspensión,0
l10n_mx_wbl_products_services_25172100,25172100,Componentes y sistemas de seguridad de vehículo,0
l10n_mx_wbl_products_services_25172101,25172101,Airbags,0
l10n_mx_wbl_products_services_25172104,25172104,Cinturones de seguridad,0
l10n_mx_wbl_products_services_25172105,25172105,Sistemas para evitar choques,0
l10n_mx_wbl_products_services_25172106,25172106,Sistemas sensores de impacto,0
l10n_mx_wbl_products_services_25172108,25172108,Apoyacabezas,0
l10n_mx_wbl_products_services_25172109,25172109,Latas de propulsor de airbags,0
l10n_mx_wbl_products_services_25172110,25172110,Pito de vehículo,0
l10n_mx_wbl_products_services_25172111,25172111,Sistema remoto de bloqueo,0
l10n_mx_wbl_products_services_25172112,25172112,Sistemas de control de la estabilidad del vehículo,0
l10n_mx_wbl_products_services_25172113,25172113,Sistemas de control de la tracción del vehículo,0
l10n_mx_wbl_products_services_25172114,25172114,Bloqueadores de ruedas,0
l10n_mx_wbl_products_services_25172115,25172115,Sistema de bloqueo central,0
l10n_mx_wbl_products_services_25172116,25172116,Cadenas de llantas para nieve,0
l10n_mx_wbl_products_services_25172117,25172117,Ensamble de cubierta de airbag,0
l10n_mx_wbl_products_services_25172118,25172118,Ensamble de tela de airbag,0
l10n_mx_wbl_products_services_25172119,25172119,Tela de airbag,0
l10n_mx_wbl_products_services_25172120,25172120,Inflador de airbag,0
l10n_mx_wbl_products_services_25172121,25172121,Inflador de airbag del conductor,0
l10n_mx_wbl_products_services_25172122,25172122,Inflador de airbag del pasajero,0
l10n_mx_wbl_products_services_25172123,25172123,Inflador de airbag de rodilla,0
l10n_mx_wbl_products_services_25172124,25172124,Inflador de airbag lateral,0
l10n_mx_wbl_products_services_25172125,25172125,Inflador de airbag de cortina,0
l10n_mx_wbl_products_services_25172126,25172126,Tejido de cinturones de seguridad,0
l10n_mx_wbl_products_services_25172127,25172127,Sensor de peso de asientos,0
l10n_mx_wbl_products_services_25172128,25172128,Sensor de tensión del cinturón de seguridad bts,0
l10n_mx_wbl_products_services_25172129,25172129,Sistema de información del conductor,0
l10n_mx_wbl_products_services_25172130,25172130,Control de acceso del vehículo sin llave o fob,0
l10n_mx_wbl_products_services_25172131,25172131,Inmovilizador,0
l10n_mx_wbl_products_services_25172200,25172200,Puertas para vehículos,0
l10n_mx_wbl_products_services_25172201,25172201,Puertas de automotores desmontables,0
l10n_mx_wbl_products_services_25172203,25172203,Puertas de automotores,0
l10n_mx_wbl_products_services_25172204,25172204,Puertas de persiana para camiones,0
l10n_mx_wbl_products_services_25172205,25172205,Compuertas inferiores o puertas elevadoras,0
l10n_mx_wbl_products_services_25172300,25172300,Ventanas y parabrisas para vehículos,0
l10n_mx_wbl_products_services_25172301,25172301,Parabrisas para automotores,0
l10n_mx_wbl_products_services_25172303,25172303,Ventanas para automotores,0
l10n_mx_wbl_products_services_25172304,25172304,Cremallera de ventana o ensamble regulatorio,0
l10n_mx_wbl_products_services_25172305,25172305,Parabrisas para vehículo de dos ruedas,0
l10n_mx_wbl_products_services_25172400,25172400,Depósitos y sistemas de combustible,0
l10n_mx_wbl_products_services_25172404,25172404,Sistemas de almacenaje de combustible híbrido,0
l10n_mx_wbl_products_services_25172405,25172405,Sistemas de inyección de combustible,0
l10n_mx_wbl_products_services_25172406,25172406,Tanques de combustible,0
l10n_mx_wbl_products_services_25172407,25172407,Elementos respiraderos,0
l10n_mx_wbl_products_services_25172408,25172408,Tapas de aceite o combustible,0
l10n_mx_wbl_products_services_25172409,25172409,Módulo de combustible,0
l10n_mx_wbl_products_services_25172410,25172410,Inyector o anillo de combustible,0
l10n_mx_wbl_products_services_25172411,25172411,Flotador de tanque de combustible,0
l10n_mx_wbl_products_services_25172500,25172500,Neumáticos y cámaras de neumáticos,0
l10n_mx_wbl_products_services_25172502,25172502,Neumático para llantas de automóviles,0
l10n_mx_wbl_products_services_25172503,25172503,Llantas para camiones pesados,0
l10n_mx_wbl_products_services_25172504,25172504,Llantas para automóviles o camionetas,0
l10n_mx_wbl_products_services_25172505,25172505,Llantas de bicicleta,0
l10n_mx_wbl_products_services_25172506,25172506,Neumáticos de bicicleta,0
l10n_mx_wbl_products_services_25172507,25172507,Cordón de llanta,0
l10n_mx_wbl_products_services_25172508,25172508,Labrado de llanta,0
l10n_mx_wbl_products_services_25172509,25172509,Neumáticos para llantas de camiones pesados,0
l10n_mx_wbl_products_services_25172510,25172510,Neumático de espuma,0
l10n_mx_wbl_products_services_25172511,25172511,Kit de reparación de llantas,0
l10n_mx_wbl_products_services_25172512,25172512,Llanta de motocicleta,0
l10n_mx_wbl_products_services_25172600,25172600,Acabados y revestimientos exterior para vehículos,0
l10n_mx_wbl_products_services_25172601,25172601,Acabados para automotores,0
l10n_mx_wbl_products_services_25172602,25172602,Guardabarros,0
l10n_mx_wbl_products_services_25172603,25172603,Parachoques para automotores,0
l10n_mx_wbl_products_services_25172604,25172604,Espejos retrovisores,0
l10n_mx_wbl_products_services_25172605,25172605,Parrillas de vehículos,0
l10n_mx_wbl_products_services_25172606,25172606,Capós de vehículos,0
l10n_mx_wbl_products_services_25172607,25172607,Paneles laterales de vehículos,0
l10n_mx_wbl_products_services_25172608,25172608,Tableros,0
l10n_mx_wbl_products_services_25172609,25172609,Faldón anti – fango,0
l10n_mx_wbl_products_services_25172610,25172610,Placa de matrícula,0
l10n_mx_wbl_products_services_25172611,25172611,Guarda – bómper,0
l10n_mx_wbl_products_services_25172700,25172700,Sistemas de control medioambiental,0
l10n_mx_wbl_products_services_25172702,25172702,Sistemas de control medioambiental espacial,0
l10n_mx_wbl_products_services_25172703,25172703,Sistemas de control medioambiental marítimo,0
l10n_mx_wbl_products_services_25172704,25172704,Sistema control temperatura vehículo,0
l10n_mx_wbl_products_services_25172705,25172705,Cerca para aceite,0
l10n_mx_wbl_products_services_25172706,25172706,Protector de limo,0
l10n_mx_wbl_products_services_25172707,25172707,Separador de aceite,0
l10n_mx_wbl_products_services_25172708,25172708,Máquina para el control de algas,0
l10n_mx_wbl_products_services_25172709,25172709,Aire acondicionado vehicular,0
l10n_mx_wbl_products_services_25172710,25172710,Calentador vehicular,0
l10n_mx_wbl_products_services_25172711,25172711,Purificador de aire para vehículos,0
l10n_mx_wbl_products_services_25172800,25172800,Sistemas y componentes hidráulicos,0
l10n_mx_wbl_products_services_25172802,25172802,Sistemas hidráulicos para automotores,0
l10n_mx_wbl_products_services_25172803,25172803,Sistemas hidráulicos marítimos,0
l10n_mx_wbl_products_services_25172900,25172900,Iluminación exterior para vehículos,0
l10n_mx_wbl_products_services_25172901,25172901,Iluminación exterior para automóviles,0
l10n_mx_wbl_products_services_25172903,25172903,Iluminación exterior para vagones de tren,0
l10n_mx_wbl_products_services_25172904,25172904,Iluminación exterior para buques o barcos,0
l10n_mx_wbl_products_services_25172905,25172905,Sistema para lavar o limpiar la farola delantera,0
l10n_mx_wbl_products_services_25172906,25172906,Reflectores,0
l10n_mx_wbl_products_services_25172907,25172907,Luz frontal del vehículo,0
l10n_mx_wbl_products_services_25172908,25172908,Luz trasera del vehículo,0
l10n_mx_wbl_products_services_25173000,25173000,Iluminación interior para vehículos,0
l10n_mx_wbl_products_services_25173001,25173001,Iluminación interior para automóviles,0
l10n_mx_wbl_products_services_25173003,25173003,Iluminación interior para vagones de tren,0
l10n_mx_wbl_products_services_25173004,25173004,Iluminación interior para buques o barcos,0
l10n_mx_wbl_products_services_25173005,25173005,Ensamblajes de iluminación de las placas,0
l10n_mx_wbl_products_services_25173006,25173006,Lente no recubierto para iluminación interior del vehículo,0
l10n_mx_wbl_products_services_25173007,25173007,Lente recubierto para iluminación interior del vehículo,0
l10n_mx_wbl_products_services_25173008,25173008,Tubo de luz de vehículo,0
l10n_mx_wbl_products_services_25173100,25173100,Sistemas y componentes de localización y navegación,0
l10n_mx_wbl_products_services_25173107,25173107,Sistemas de posicionamiento global de vehículos,0
l10n_mx_wbl_products_services_25173108,25173108,Sistemas de navegación vehicular,0
l10n_mx_wbl_products_services_25173300,25173300,Sistemas de control principal,0
l10n_mx_wbl_products_services_25173303,25173303,Sistemas de computador,0
l10n_mx_wbl_products_services_25173304,25173304,Sistemas electrónicos de ignición,0
l10n_mx_wbl_products_services_25173700,25173700,Controles de emisión y de escape,0
l10n_mx_wbl_products_services_25173701,25173701,Convertidores catalíticos,0
l10n_mx_wbl_products_services_25173702,25173702,Silenciadores de exhosto o resonadores,0
l10n_mx_wbl_products_services_25173703,25173703,Colector de escape,0
l10n_mx_wbl_products_services_25173704,25173704,Adaptadores de silenciadores,0
l10n_mx_wbl_products_services_25173705,25173705,Amortiguadores de chispas,0
l10n_mx_wbl_products_services_25173706,25173706,Alfombra catalítica,0
l10n_mx_wbl_products_services_25173707,25173707,Sustrato catalítico,0
l10n_mx_wbl_products_services_25173708,25173708,Recubrimiento y solución para desechos catalíticos,0
l10n_mx_wbl_products_services_25173800,25173800,Sistemas de tren de transmisión,0
l10n_mx_wbl_products_services_25173801,25173801,Ejes de manejo,0
l10n_mx_wbl_products_services_25173802,25173802,Ejes no de manejo,0
l10n_mx_wbl_products_services_25173803,25173803,Carcasas de eje,0
l10n_mx_wbl_products_services_25173804,25173804,Husillos de giro de eje,0
l10n_mx_wbl_products_services_25173805,25173805,Diferenciales,0
l10n_mx_wbl_products_services_25173806,25173806,Juntas de velocidad constante,0
l10n_mx_wbl_products_services_25173807,25173807,Ejes de cardán,0
l10n_mx_wbl_products_services_25173808,25173808,Equipo de reparar ejes,0
l10n_mx_wbl_products_services_25173809,25173809,Buje de eje,0
l10n_mx_wbl_products_services_25173810,25173810,Juntas de cardán,0
l10n_mx_wbl_products_services_25173811,25173811,Ejes de tracción,0
l10n_mx_wbl_products_services_25173812,25173812,Transmisiones manuales,0
l10n_mx_wbl_products_services_25173813,25173813,Transmisiones automáticas,0
l10n_mx_wbl_products_services_25173815,25173815,Cables de embrague,0
l10n_mx_wbl_products_services_25173816,25173816,Componentes hidráulicos de embrague,0
l10n_mx_wbl_products_services_25173817,25173817,Cadenas de los engranajes conductores,0
l10n_mx_wbl_products_services_25173818,25173818,Eje propulsor,0
l10n_mx_wbl_products_services_25173819,25173819,Cigüeñal de la hélice marina,0
l10n_mx_wbl_products_services_25173820,25173820,Transmisión continuamente variable,0
l10n_mx_wbl_products_services_25173821,25173821,Ensamblaje de unidad de transferencia,0
l10n_mx_wbl_products_services_25173900,25173900,Componentes eléctricos,0
l10n_mx_wbl_products_services_25173901,25173901,Ignición,0
l10n_mx_wbl_products_services_25173902,25173902,Arranque del motor,0
l10n_mx_wbl_products_services_25173903,25173903,Componente de corte y protección eléctrica al interior del vehículo,0
l10n_mx_wbl_products_services_25174000,25174000,Sistema de refrigerar de motor,1
l10n_mx_wbl_products_services_25174001,25174001,Ventilador,1
l10n_mx_wbl_products_services_25174002,25174002,Radiadores de motor,1
l10n_mx_wbl_products_services_25174003,25174003,Tapas de radiador,1
l10n_mx_wbl_products_services_25174004,25174004,Refrigerante de motor,1
l10n_mx_wbl_products_services_25174005,25174005,Indicadores de aguja del tablero,1
l10n_mx_wbl_products_services_25174006,25174006,Ensamble de manguera de agua refrigerante,1
l10n_mx_wbl_products_services_25174100,25174100,Sistemas de tejado,0
l10n_mx_wbl_products_services_25174101,25174101,Salida de emergencia de vehículos,0
l10n_mx_wbl_products_services_25174102,25174102,Techos permanentes convertibles,0
l10n_mx_wbl_products_services_25174103,25174103,Techos duros desmontables,0
l10n_mx_wbl_products_services_25174104,25174104,Techos blandos desmontables,0
l10n_mx_wbl_products_services_25174105,25174105,Sistemas de rejillas de techo,0
l10n_mx_wbl_products_services_25174106,25174106,Sunroofs o techos corredizos,0
l10n_mx_wbl_products_services_25174107,25174107,Deflectores de viento,0
l10n_mx_wbl_products_services_25174200,25174200,Sistema de dirección,0
l10n_mx_wbl_products_services_25174201,25174201,Sacos de dirección,0
l10n_mx_wbl_products_services_25174202,25174202,Suspensión de dirección,0
l10n_mx_wbl_products_services_25174203,25174203,Junta de bola,0
l10n_mx_wbl_products_services_25174204,25174204,Sistema de dirección hidráulica,0
l10n_mx_wbl_products_services_25174205,25174205,Bielas,0
l10n_mx_wbl_products_services_25174206,25174206,Contramanivela,0
l10n_mx_wbl_products_services_25174207,25174207,Varillas de dirección,0
l10n_mx_wbl_products_services_25174208,25174208,Eje de bloqueo,0
l10n_mx_wbl_products_services_25174209,25174209,Piñones,0
l10n_mx_wbl_products_services_25174210,25174210,Cable de afinamiento de dirección hidráulica,0
l10n_mx_wbl_products_services_25174211,25174211,Timones o volantes,0
l10n_mx_wbl_products_services_25174212,25174212,Ensambles de columna de dirección,0
l10n_mx_wbl_products_services_25174213,25174213,Ensambles de cilindro de dirección,0
l10n_mx_wbl_products_services_25174214,25174214,Timones o volantes de madera,0
l10n_mx_wbl_products_services_25174215,25174215,Timones o volantes de cuero,0
l10n_mx_wbl_products_services_25174216,25174216,Brazo articulado de dirección,0
l10n_mx_wbl_products_services_25174217,25174217,Engranaje de dirección de vehículo,0
l10n_mx_wbl_products_services_25174400,25174400,Sistemas del interior de vehículos,0
l10n_mx_wbl_products_services_25174401,25174401,Biseles,0
l10n_mx_wbl_products_services_25174402,25174402,Consolas,0
l10n_mx_wbl_products_services_25174403,25174403,Paneles de puerta,0
l10n_mx_wbl_products_services_25174404,25174404,Tapizado del techo,0
l10n_mx_wbl_products_services_25174405,25174405,Grupos de instrumentos,0
l10n_mx_wbl_products_services_25174406,25174406,Paneles de instrumentos,0
l10n_mx_wbl_products_services_25174407,25174407,Pedales,0
l10n_mx_wbl_products_services_25174408,25174408,Puntos para energía o para encendedores,0
l10n_mx_wbl_products_services_25174409,25174409,Visores de sol,0
l10n_mx_wbl_products_services_25174410,25174410,Componentes y sistemas de sonido del vehículo,0
l10n_mx_wbl_products_services_25174411,25174411,Acolchado de caucho de la llave,0
l10n_mx_wbl_products_services_25174412,25174412,Aplique decorativo del vehículo,0
l10n_mx_wbl_products_services_25174413,25174413,Escudo o emblema interior del vehículo,0
l10n_mx_wbl_products_services_25174414,25174414,Tacógrafo,0
l10n_mx_wbl_products_services_25174415,25174415,Indicador de la presión de aceite del vehículo,0
l10n_mx_wbl_products_services_25174416,25174416,Encendedor de cigarrillos del vehículo,0
l10n_mx_wbl_products_services_25174417,25174417,Interruptor de combinación del vehículo,0
l10n_mx_wbl_products_services_25174418,25174418,Tapetes del vehículo,0
l10n_mx_wbl_products_services_25174419,25174419,Sistema de audio video del vehículo,0
l10n_mx_wbl_products_services_25174420,25174420,Cenicero del vehículo,0
l10n_mx_wbl_products_services_25174421,25174421,Cortina del vehículo,0
l10n_mx_wbl_products_services_25174600,25174600,Sistemas de asientos del vehículo,0
l10n_mx_wbl_products_services_25174601,25174601,Fundas de asientos,0
l10n_mx_wbl_products_services_25174602,25174602,Cojinería de asientos,0
l10n_mx_wbl_products_services_25174603,25174603,Marcos de asientos,0
l10n_mx_wbl_products_services_25174604,25174604,Silla de timonel de bote,0
l10n_mx_wbl_products_services_25174605,25174605,Silla de motocicleta,0
l10n_mx_wbl_products_services_25174700,25174700,Componentes de ciclo no motorizado o accesorios,0
l10n_mx_wbl_products_services_25174701,25174701,Pedales de bicicleta,0
l10n_mx_wbl_products_services_25174702,25174702,Rayos de bicicleta,0
l10n_mx_wbl_products_services_25174703,25174703,Caja trasera de motocicleta,0
l10n_mx_wbl_products_services_25174704,25174704,Canasta para vehículo de dos ruedas,0
l10n_mx_wbl_products_services_25174705,25174705,Caja para llevar el correo en vehículo de dos ruedas,0
l10n_mx_wbl_products_services_25174800,25174800,Componentes y sistemas de vehículos especializados,0
l10n_mx_wbl_products_services_25174801,25174801,Estabilizador de camión de succión o gato de piso,0
l10n_mx_wbl_products_services_25174802,25174802,Boom para vehículos de rescate o de remolque,0
l10n_mx_wbl_products_services_25174803,25174803,Gancho de remolcar,0
l10n_mx_wbl_products_services_25174804,25174804,Mástil lateral para vehículo,0
l10n_mx_wbl_products_services_25174805,25174805,Aspersor de arena para vehículo,0
l10n_mx_wbl_products_services_25174806,25174806,Pijama para vehículo a la medida,0
l10n_mx_wbl_products_services_25174807,25174807,Bisagra de vehículo,0
l10n_mx_wbl_products_services_25174808,25174808,Caja de almacenamiento de accesorio para vehículos,0
l10n_mx_wbl_products_services_25174809,25174809,Escalera de vehículo,0
l10n_mx_wbl_products_services_25174810,25174810,Gato de vehículo,0
l10n_mx_wbl_products_services_25174900,25174900,Aisladores y amortiguadores de vibración de vehículos,0
l10n_mx_wbl_products_services_25174901,25174901,Aislador y amortiguador moldeado para la vibración del vehículo,0
l10n_mx_wbl_products_services_25174902,25174902,Aislador y amortiguador extruido para la vibración del vehículo,0
l10n_mx_wbl_products_services_25174903,25174903,Aislador y amortiguador fundido para la vibración del vehículo,0
l10n_mx_wbl_products_services_25175000,25175000,Sistemas de cargado eléctrico de vehículos,0
l10n_mx_wbl_products_services_25175001,25175001,Cargador portátil para vehículo eléctrico,0
l10n_mx_wbl_products_services_25175002,25175002,Estación de carga de vehículo eléctrico,0
l10n_mx_wbl_products_services_25175003,25175003,Kit para cargar vehículo eléctrico,0
l10n_mx_wbl_products_services_25181600,25181600,Chasis automotriz,0
l10n_mx_wbl_products_services_25181601,25181601,Chasis para automóviles,0
l10n_mx_wbl_products_services_25181602,25181602,Chasis para camiones,0
l10n_mx_wbl_products_services_25181603,25181603,Bastidores de motos,0
l10n_mx_wbl_products_services_25181604,25181604,Carrocería de camión de carga,0
l10n_mx_wbl_products_services_25181605,25181605,Carrocería de volqueta,0
l10n_mx_wbl_products_services_25181606,25181606,Carrocería de tráiler,0
l10n_mx_wbl_products_services_25181607,25181607,Cabina de tractor,0
l10n_mx_wbl_products_services_25181608,25181608,Bastidor de vehículo,0
l10n_mx_wbl_products_services_25181609,25181609,Tráiler granelero,0
l10n_mx_wbl_products_services_25181610,25181610,Tráiler para carga aérea,0
l10n_mx_wbl_products_services_25181611,25181611,Tráiler dolly,0
l10n_mx_wbl_products_services_25181612,25181612,Tráiler agrícola,0
l10n_mx_wbl_products_services_25181700,25181700,Remolques para productos y materiales,0
l10n_mx_wbl_products_services_25181701,25181701,Tráiler para contenedores,0
l10n_mx_wbl_products_services_25181702,25181702,Tráiler cama alta,0
l10n_mx_wbl_products_services_25181703,25181703,Remolques para ganado,0
l10n_mx_wbl_products_services_25181704,25181704,Remolques carrotanque sin temperatura controlada,0
l10n_mx_wbl_products_services_25181705,25181705,Remolques carrotanque con temperatura controlada,0
l10n_mx_wbl_products_services_25181706,25181706,Remolques contenedor con temperatura controlada,0
l10n_mx_wbl_products_services_25181707,25181707,Remolques para transporte de automóviles (niñeras),0
l10n_mx_wbl_products_services_25181708,25181708,Enganches de remolque,0
l10n_mx_wbl_products_services_25181709,25181709,Pala cargadora,0
l10n_mx_wbl_products_services_25181710,25181710,Placas de matrícula de tráiler,0
l10n_mx_wbl_products_services_25181711,25181711,Remolque de motonieve,0
l10n_mx_wbl_products_services_25181712,25181712,Remolque de motocicleta,0
l10n_mx_wbl_products_services_25181713,25181713,Remolque de botes,0
l10n_mx_wbl_products_services_25181714,25181714,Semi – remolque,0
l10n_mx_wbl_products_services_25181715,25181715,Tráiler volqueta,0
l10n_mx_wbl_products_services_25181716,25181716,Chasís tráiler,0
l10n_mx_wbl_products_services_25181717,25181717,Tráiler cama baja,0
l10n_mx_wbl_products_services_25181718,25181718,Tráiler con carrete de cable,0
l10n_mx_wbl_products_services_25181719,25181719,Tráiler refrigerado,0
l10n_mx_wbl_products_services_25191500,25191500,Sistemas y equipo de apoyo para transporte aéreo,0
l10n_mx_wbl_products_services_25191501,25191501,Sistemas de entrenamiento de apoyo terrestre,0
l10n_mx_wbl_products_services_25191502,25191502,Sistemas de ensayo o mantenimiento de apoyo terrestre,0
l10n_mx_wbl_products_services_25191503,25191503,Sistemas integrados de información de mantenimiento,0
l10n_mx_wbl_products_services_25191504,25191504,Simuladores de vuelo para aviones,0
l10n_mx_wbl_products_services_25191505,25191505,Medios de carga y descarga para aviones,0
l10n_mx_wbl_products_services_25191506,25191506,Equipo para recargar combustible de aviones,0
l10n_mx_wbl_products_services_25191507,25191507,Equipo para deshielo de aviones,0
l10n_mx_wbl_products_services_25191508,25191508,Pasarela telescópica para aviones,0
l10n_mx_wbl_products_services_25191509,25191509,Tractores remolcadores para aviones,0
l10n_mx_wbl_products_services_25191510,25191510,Unidades de potencia para pista aérea,0
l10n_mx_wbl_products_services_25191511,25191511,Equipo de lavabos para aeronaves,0
l10n_mx_wbl_products_services_25191512,25191512,Escalerillas transportables o rodantes,0
l10n_mx_wbl_products_services_25191513,25191513,Kit de mantenimiento de vehículo de soporte en tierra,0
l10n_mx_wbl_products_services_25191514,25191514,Barra de remolque de avión,0
l10n_mx_wbl_products_services_25191515,25191515,Sistema de aproximación controlado por tierra,0
l10n_mx_wbl_products_services_25191516,25191516,Unidad neumática para arranque de aeronaves,0
l10n_mx_wbl_products_services_25191517,25191517,Camión calefactor y de aire acondicionado para aeronaves,0
l10n_mx_wbl_products_services_25191518,25191518,Equipo sensor de pruebas aeronáuticas,0
l10n_mx_wbl_products_services_25191519,25191519,Adaptador de remolcado de aviones,0
l10n_mx_wbl_products_services_25191520,25191520,Cámara de prueba ambiental,0
l10n_mx_wbl_products_services_25191521,25191521,Sistema retráctil de soporte de cable gancho,0
l10n_mx_wbl_products_services_25191522,25191522,Set de mantenimiento de motor de aeronave,0
l10n_mx_wbl_products_services_25191523,25191523,Tractor para remolcar contenedores de equipaje aéreo,0
l10n_mx_wbl_products_services_25191524,25191524,Banda transportadora para cargar equipaje en el avión,0
l10n_mx_wbl_products_services_25191525,25191525,Camión para cargar combustible al avión,0
l10n_mx_wbl_products_services_25191700,25191700,Equipo para el mantenimiento de vehículo,0
l10n_mx_wbl_products_services_25191701,25191701,Equipos de balanceo de llantas,0
l10n_mx_wbl_products_services_25191702,25191702,Equipos de alineación de llantas,0
l10n_mx_wbl_products_services_25191703,25191703,Máquinas para cambiar llantas,0
l10n_mx_wbl_products_services_25191704,25191704,Pedestales de vehículo o motor,0
l10n_mx_wbl_products_services_25191705,25191705,Balanza de pistón y varilla de motor,0
l10n_mx_wbl_products_services_25191706,25191706,Gato para levantar material rodante férreo,0
l10n_mx_wbl_products_services_25191707,25191707,Mesa ferroviaria para levantar motor y componente,0
l10n_mx_wbl_products_services_25191708,25191708,Balanceo de carburador,0
l10n_mx_wbl_products_services_25191709,25191709,Ajustador de potencia,0
l10n_mx_wbl_products_services_25191710,25191710,Lapeadora de válvulas,0
l10n_mx_wbl_products_services_25191711,25191711,Pulidora de válvulas,0
l10n_mx_wbl_products_services_25191712,25191712,Cortador de asientos de válvulas,0
l10n_mx_wbl_products_services_25191713,25191713,Dispositivo para reciclar anticongelante,0
l10n_mx_wbl_products_services_25191714,25191714,Torno para frenos de tambor,0
l10n_mx_wbl_products_services_25191715,25191715,Pulidora de zapatas de freno,0
l10n_mx_wbl_products_services_25191716,25191716,Alicate para resortes de freno,0
l10n_mx_wbl_products_services_25191717,25191717,Máquina para enderezar carrocerías de vehículos,0
l10n_mx_wbl_products_services_25191718,25191718,Carrito para reparar carros por debajo,0
l10n_mx_wbl_products_services_25191719,25191719,Llave para tuercas de llantas,0
l10n_mx_wbl_products_services_25191720,25191720,Llave de bujías,0
l10n_mx_wbl_products_services_25191721,25191721,Limpiador de bujías,0
l10n_mx_wbl_products_services_25191722,25191722,Juego de herramientas de motor,0
l10n_mx_wbl_products_services_25191723,25191723,Calentador de pistones,0
l10n_mx_wbl_products_services_25191724,25191724,Kit para reconstruir transmisión automática,0
l10n_mx_wbl_products_services_25191725,25191725,Máquina perforadora para automóviles,0
l10n_mx_wbl_products_services_25191726,25191726,Máquina perfeccionadora para automóviles,0
l10n_mx_wbl_products_services_25191727,25191727,Alineador de varillas de conexión,0
l10n_mx_wbl_products_services_25191728,25191728,Balanceador de cigüeñal,0
l10n_mx_wbl_products_services_25191729,25191729,Pulidora de cigüeñal,0
l10n_mx_wbl_products_services_25191730,25191730,Luz de toma de tiempos,0
l10n_mx_wbl_products_services_25191731,25191731,Limpiador de convertidor de torque,0
l10n_mx_wbl_products_services_25191732,25191732,Perno roscado para pistón,0
l10n_mx_wbl_products_services_25191733,25191733,Pulidora de pistones,0
l10n_mx_wbl_products_services_25191734,25191734,Compresor de resorte de válvula,0
l10n_mx_wbl_products_services_25191735,25191735,Compresor de anillo de pistón,0
l10n_mx_wbl_products_services_25191736,25191736,Simulador de conducción de vehículo,0
l10n_mx_wbl_products_services_25191737,25191737,Inflador automático de llantas,0
l10n_mx_wbl_products_services_25191738,25191738,Abridor de llantas,0
l10n_mx_wbl_products_services_25191739,25191739,Tester de simulación de engranajes de dirección,0
l10n_mx_wbl_products_services_25191740,25191740,Máquina para lavar vehículos,0
l10n_mx_wbl_products_services_25191741,25191741,Máquina para lavar trenes,0
l10n_mx_wbl_products_services_25191742,25191742,Máquina para lavar partes de vehículos,0
l10n_mx_wbl_products_services_25191743,25191743,Máquina para lavar componentes de ferrocarril,0
l10n_mx_wbl_products_services_25191800,25191800,Equipo de medición y prueba de vehículos,0
l10n_mx_wbl_products_services_25191801,25191801,Probador de inducidos,0
l10n_mx_wbl_products_services_25191802,25191802,Tacómetro de ángulo de contacto,0
l10n_mx_wbl_products_services_25191803,25191803,Tester de humo diesel,0
l10n_mx_wbl_products_services_25191804,25191804,Probador de radiador,0
l10n_mx_wbl_products_services_25191805,25191805,Probador de distribuidor de motor,0
l10n_mx_wbl_products_services_25191806,25191806,Hidrómetro de batería,0
l10n_mx_wbl_products_services_25191807,25191807,Detector de fugas de aceite de rodamiento,0
l10n_mx_wbl_products_services_25191808,25191808,Probador de freno,0
l10n_mx_wbl_products_services_25191809,25191809,Probador de ángulo de deslizamiento,0
l10n_mx_wbl_products_services_25191810,25191810,Dinamómetro de chasis,0
l10n_mx_wbl_products_services_25191811,25191811,Probador del velocímetro,0
l10n_mx_wbl_products_services_25191812,25191812,Probador de bloqueo,0
l10n_mx_wbl_products_services_25191813,25191813,Tester de brecha de bujías,0
l10n_mx_wbl_products_services_25191814,25191814,Tester de bujías,0
l10n_mx_wbl_products_services_25191815,25191815,Tester del inducido,0
l10n_mx_wbl_products_services_25191816,25191816,Tester del resorte tipo compresión,0
l10n_mx_wbl_products_services_25191817,25191817,Medidor de presión de la compresión,0
